0.128228 	115.973758 	55.155718 	298.236064 	78.743239 	
0.063467 	484.014968 	235.752738 	1228.706523 	332.267449 	
0.031574 	1980.030655 	976.925607 	4989.298448 	1367.006230 	
0.015747 	8011.709526 	3979.101087 	20109.511224 	5547.329829 	
0.007864 	32233.615247 	16062.729007 	80746.262170 	22351.403058 	
